path,class,caption_idx,images_used,object_description,fragment_location,fracture_surface,missing_piece_size,break_type,fragment_guess,confidence,caption,parse_error,raw_output,elapsed_s
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair04.png""]","The intact object is a circular plate with a slightly raised rim and a smooth, flat top surface.",The piece broke off from the lower right portion of the plate's rim.,"The fracture surface is a thin curved strip, about 10% of the rim length, curving along the edge.",A small shard ~5% of the plate's circumference.,A clean horizontal break across the plate's rim due to impact.,The missing fragment likely looked like a curved rim segment.,high,A plate with a small curved rim fragment missing.,FALSE,"{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim and a smooth, flat top surface."",
  ""fragment_location"": ""The piece broke off from the lower right portion of the plate's rim."",
  ""fracture_surface"": ""The fracture surface is a thin curved strip, about 10% of the rim length, curving along the edge."",
  ""missing_piece_size"": ""A small shard ~5% of the plate's circumference."",
  ""break_type"": ""A clean horizontal break across the plate's rim due to impact."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small curved rim fragment missing.""
}",3.8
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair04.png""]","A circular plate with a slightly raised edge, featuring a smooth, glossy surface.",The bottom-left corner of the base,"A thin curved strip, about 10% of the surface, curving along the rim.",A tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A plate with a small chip from the bottom-left corner.,FALSE,"{
  ""object_description"": ""A circular plate with a slightly raised edge, featuring a smooth, glossy surface."",
  ""fragment_location"": ""The bottom-left corner of the base"",
  ""fracture_surface"": ""A thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""A tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small chip from the bottom-left corner.""
}",3.1
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_pair04.png""]",The intact object is a circular plate with a slightly raised rim. It appears uniform in thickness throughout.,The piece broke off from the bottom-left corner of the base.,"The fracture surface is a thin curved strip, about 10% of the surface, curving along the rim.",A small shard ~5% of the object.,A clean horizontal break across the body.,A curved rim segment.,high,A circular plate with a clean horizontal fracture breaking off the bottom-left corner.,FALSE,"```json
{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim. It appears uniform in thickness throughout."",
  ""fragment_location"": ""The piece broke off from the bottom-left corner of the base."",
  ""fracture_surface"": ""The fracture surface is a thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""A small shard ~5% of the object."",
  ""break_type"": ""A clean horizontal break across the body."",
  ""fragment_guess"": ""A curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a clean horizontal fracture breaking off the bottom-left corner.""
}
```",3.7
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_15/piece_0_pair04.png""]","A circular plate with a slightly raised rim and a flat center, resembling a traditional dinner plate.",Bottom-right section of the plate,"Thin curved strip, about 10% of the surface, curving along the rim.",Small shard ~5% of the object,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small curved rim piece missing.,FALSE,"{
  ""object_description"": ""A circular plate with a slightly raised rim and a flat center, resembling a traditional dinner plate."",
  ""fragment_location"": ""Bottom-right section of the plate"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small curved rim piece missing.""
}",2.6
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_pair04.png""]",The intact object is a circular plate with a slightly raised rim and a smooth surface. The base appears slightly concave.,The bottom-right section of the plate's rim,"A thin curved strip, about 10% of the surface, curving along the rim",A small shard ~5% of the object,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small shard removed from its rim.,FALSE,"```json
{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim and a smooth surface. The base appears slightly concave."",
  ""fragment_location"": ""The bottom-right section of the plate's rim"",
  ""fracture_surface"": ""A thin curved strip, about 10% of the surface, curving along the rim"",
  ""missing_piece_size"": ""A small shard ~5% of the object"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small shard removed from its rim.""
}
```",2.9
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_46/piece_0_pair04.png""]","Circular plate with a slightly raised rim, a flat top surface, and a smooth edge. The rim appears to be slightly thicker than the central area.","Lower portion of the rim, towards the outer edge.","Thin curved strip, about 10% of the rim's circumference, curving along the outer edge of the rim.","Tiny chip, less than 1% of the object's total surface area.","A small chip from the rim due to impact, likely from a sharp object striking the plate.","A curved rim segment, approximately the width of the outer rim thickness.",high,A circular plate with a thin curved crack along its rim.,FALSE,"{
  ""object_description"": ""Circular plate with a slightly raised rim, a flat top surface, and a smooth edge. The rim appears to be slightly thicker than the central area."",
  ""fragment_location"": ""Lower portion of the rim, towards the outer edge."",
  ""fracture_surface"": ""Thin curved strip, about 10% of the rim's circumference, curving along the outer edge of the rim."",
  ""missing_piece_size"": ""Tiny chip, less than 1% of the object's total surface area."",
  ""break_type"": ""A small chip from the rim due to impact, likely from a sharp object striking the plate."",
  ""fragment_guess"": ""A curved rim segment, approximately the width of the outer rim thickness."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a thin curved crack along its rim.""
}",4.1
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_pair04.png""]","The intact object is a circular plate with a slightly raised rim, smooth edges, and uniform thickness.",The piece broke off from the lower section of the plate's rim.,"The fracture is a thin, curved strip, about 10% of the plate's circumference, curving along the rim.","The missing fragment is tiny, less than 5% of the plate's total area.",The break was likely due to impact or pressure on the rim.,"The missing fragment was a curved rim segment, similar to the highlighted fracture.",high,A circular plate with a small fragment missing from its rim.,FALSE,"```json
{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim, smooth edges, and uniform thickness."",
  ""fragment_location"": ""The piece broke off from the lower section of the plate's rim."",
  ""fracture_surface"": ""The fracture is a thin, curved strip, about 10% of the plate's circumference, curving along the rim."",
  ""missing_piece_size"": ""The missing fragment is tiny, less than 5% of the plate's total area."",
  ""break_type"": ""The break was likely due to impact or pressure on the rim."",
  ""fragment_guess"": ""The missing fragment was a curved rim segment, similar to the highlighted fracture."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small fragment missing from its rim.""
}
```",7.4
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_4/piece_0_pair04.png""]",The intact object is a circular plate with a slightly raised rim and a flat base.,The piece broke off from the lower section of the plate's rim.,"The fracture surface is thin and curved, following the rim's edge.","The missing fragment is very small, less than 10% of the plate.",The break was likely due to a minor impact or stress at the rim's base.,The missing fragment likely looked like a curved rim segment.,high,A plate with a small curved rim fragment missing.,FALSE,"{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim and a flat base."",
  ""fragment_location"": ""The piece broke off from the lower section of the plate's rim."",
  ""fracture_surface"": ""The fracture surface is thin and curved, following the rim's edge."",
  ""missing_piece_size"": ""The missing fragment is very small, less than 10% of the plate."",
  ""break_type"": ""The break was likely due to a minor impact or stress at the rim's base."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small curved rim fragment missing.""
}",3
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_pair04.png""]","A circular plate with a slightly raised rim and a central depression, possibly for a dish or lid.",The bottom-left corner of the base,"A thin curved strip, about 10% of the surface, curving along the rim",tiny chip,A small chip from the rim due to impact,a curved rim segment,high,A plate with a small rim chip near the base.,FALSE,"```json
{
  ""object_description"": ""A circular plate with a slightly raised rim and a central depression, possibly for a dish or lid."",
  ""fragment_location"": ""The bottom-left corner of the base"",
  ""fracture_surface"": ""A thin curved strip, about 10% of the surface, curving along the rim"",
  ""missing_piece_size"": ""tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""a curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small rim chip near the base.""
}
```",3.1
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_62/piece_0_pair04.png""]","A circular plate with a slightly raised rim and a smooth surface. The edges appear rounded, suggesting a gentle curve rather than sharp corners.",The bottom-left corner of the base,"Thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A plate with a small curved rim chip at the base.,FALSE,"{
  ""object_description"": ""A circular plate with a slightly raised rim and a smooth surface. The edges appear rounded, suggesting a gentle curve rather than sharp corners."",
  
  ""fragment_location"": ""The bottom-left corner of the base"",

  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",

  ""missing_piece_size"": ""Tiny chip"",

  ""break_type"": ""A small chip from the rim due to impact"",

  ""fragment_guess"": ""A curved rim segment"",

  ""confidence"": ""high"",

  ""caption"": ""A plate with a small curved rim chip at the base.""
}",3.9
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_pair04.png""]","The intact object is a circular plate with a slightly raised rim and a flat center, resembling a traditional dinner plate.",From the upper-right section of the rim,"Thin curved strip, about 10% of the surface, curving along the rim",Small shard ~5% of the object,A small chip from the rim due to impact,a curved rim segment,high,A circular plate with a small chip removed from its upper-right rim.,FALSE,"{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim and a flat center, resembling a traditional dinner plate."",
  ""fragment_location"": ""From the upper-right section of the rim"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim"",
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""a curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small chip removed from its upper-right rim.""
}",4
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_61/piece_0_pair04.png""]",The intact object is a circular plate with a slightly raised edge around the rim.,The piece broke off from the bottom center of the plate.,"The fracture is a thin curved strip, about 10% of the plate's surface, curving along the rim.","The missing fragment is tiny chip, less than 5% of the object.",A small chip from the rim due to impact.,The missing fragment likely looked like a curved rim segment.,high,A plate with a small curved rim piece broken off.,FALSE,"```json
{
  ""object_description"": ""The intact object is a circular plate with a slightly raised edge around the rim."",
  ""fragment_location"": ""The piece broke off from the bottom center of the plate."",
  ""fracture_surface"": ""The fracture is a thin curved strip, about 10% of the plate's surface, curving along the rim."",
  ""missing_piece_size"": ""The missing fragment is tiny chip, less than 5% of the object."",
  ""break_type"": ""A small chip from the rim due to impact."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small curved rim piece broken off.""
}
```",3.2
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_pair04.png""]",The intact object is a circular plate with a slightly raised rim and a flat base. It appears uniform in thickness and has a smooth surface.,The piece broke off from the lower section of the plate's rim.,"The fracture surface is thin and curved, resembling a small arc along the rim. It occupies a small portion of the plate's circumference.","The missing fragment is tiny, barely visible as a small arc.","The break is a clean, thin arc along the rim, likely due to a minor impact or stress.","The missing fragment looks like a small, curved rim segment.",high,A plate with a small arc-shaped rim break.,FALSE,"{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim and a flat base. It appears uniform in thickness and has a smooth surface."",
  ""fragment_location"": ""The piece broke off from the lower section of the plate's rim."",
  ""fracture_surface"": ""The fracture surface is thin and curved, resembling a small arc along the rim. It occupies a small portion of the plate's circumference."",
  ""missing_piece_size"": ""The missing fragment is tiny, barely visible as a small arc."",
  ""break_type"": ""The break is a clean, thin arc along the rim, likely due to a minor impact or stress."",
  ""fragment_guess"": ""The missing fragment looks like a small, curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small arc-shaped rim break.""
}",5
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_37/piece_0_pair04.png""]","A circular plate with a slightly raised rim. The object appears smooth and uniform in texture, with no visible patterns or decorations.",Bottom center of the plate's base,"Thin curved strip; about 10% of the surface, curving along the rim",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A plate with a small rim chip at the bottom center.,FALSE,"{
  ""object_description"": ""A circular plate with a slightly raised rim. The object appears smooth and uniform in texture, with no visible patterns or decorations."",
  ""fragment_location"": ""Bottom center of the plate's base"",
  ""fracture_surface"": ""Thin curved strip; about 10% of the surface, curving along the rim"",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small rim chip at the bottom center.""
}",2.9
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_pair04.png""]","The intact object is a circular plate with a slightly raised rim and a central depression, possibly for a dish or saucer.",The piece broke off from the lower right section of the plate's rim.,"The fracture is a thin curved strip, about 10% of the plate's surface, curving along the rim.",A small shard ~5% of the plate.,A small chip from the rim due to impact.,The missing fragment likely looked like a curved rim segment.,high,A circular plate with a small curved rim fragment missing.,FALSE,"{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim and a central depression, possibly for a dish or saucer."",
  ""fragment_location"": ""The piece broke off from the lower right section of the plate's rim."",
  ""fracture_surface"": ""The fracture is a thin curved strip, about 10% of the plate's surface, curving along the rim."",
  ""missing_piece_size"": ""A small shard ~5% of the plate."",
  ""break_type"": ""A small chip from the rim due to impact."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small curved rim fragment missing.""
}",4.4
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_27/piece_0_pair04.png""]","The intact object is a circular plate with a slightly raised rim, smooth edges, and a central boss at the top center.",The piece broke off from the lower right section of the rim.,"The fracture surface is thin and curved, likely curving along the rim's edge, about 10% of the rim's circumference.","The missing fragment is a small shard, approximately 5% of the plate's rim.","The break was likely caused by a localized stress, possibly due to impact or thermal shock.",The missing fragment likely looked like a curved rim segment.,high,A circular plate with a small curved rim fragment missing.,FALSE,"```json
{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim, smooth edges, and a central boss at the top center."",
  ""fragment_location"": ""The piece broke off from the lower right section of the rim."",
  ""fracture_surface"": ""The fracture surface is thin and curved, likely curving along the rim's edge, about 10% of the rim's circumference."",
  ""missing_piece_size"": ""The missing fragment is a small shard, approximately 5% of the plate's rim."",
  ""break_type"": ""The break was likely caused by a localized stress, possibly due to impact or thermal shock."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small curved rim fragment missing.""
}
```",7.5
