path,class,caption_idx,images_used,object_description,fragment_location,fracture_surface,missing_piece_size,break_type,fragment_guess,confidence,caption,parse_error,raw_output,elapsed_s
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair04.png""]","A circular plate with a slightly raised rim and a flat bottom, featuring concentric grooves on the outer edge for aesthetic or structural purposes.",From the upper section of the rim.,"A thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A plate with a small piece of its rim broken off.,False,"```json
{
  ""object_description"": ""A circular plate with a slightly raised rim and a flat bottom, featuring concentric grooves on the outer edge for aesthetic or structural purposes."",
  ""fragment_location"": ""From the upper section of the rim."",
  ""fracture_surface"": ""A thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small piece of its rim broken off.""
}
```",2.8
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair04.png""]","Circular plate with raised edge and central boss, likely a dinner plate.","Outer rim, slightly below center.","Thin curved strip, about 10% of the surface, curving along the rim.",Small shard ~5% of the object.,A small chip from the rim due to impact.,"A curved rim segment, matching the fracture shape.",medium,A dinner plate with a small chip from the outer rim.,False,"```json
{
  ""object_description"": ""Circular plate with raised edge and central boss, likely a dinner plate."",
  ""fragment_location"": ""Outer rim, slightly below center."",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small shard ~5% of the object."",
  ""break_type"": ""A small chip from the rim due to impact."",
  ""fragment_guess"": ""A curved rim segment, matching the fracture shape."",
  ""confidence"": ""medium"",
  ""caption"": ""A dinner plate with a small chip from the outer rim.""
}
```",3.1
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0.obj,Plate,2,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair04.png""]",A circular plate with a slightly raised edge and a central indentation or well.,Outer rim,"Thin curved strip, about 10% of the surface, curving along the rim.",Small shard ~5% of the object,A small chip from the outer rim due to impact,A curved rim segment,high,"A plate with a small, curved piece broken off from its outer rim.",False,"{
  ""object_description"": ""A circular plate with a slightly raised edge and a central indentation or well."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  ""break_type"": ""A small chip from the outer rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small, curved piece broken off from its outer rim.""
}",2.9
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0.obj,Plate,3,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair04.png""]","The intact object is a circular plate with a slightly raised rim and a smooth surface. It appears thin and lightweight, designed for serving food or drinks.","The piece broke off from the outer rim of the plate, near its edge.","The fracture is a thin, curved strip along the outer edge of the plate's rim, highlighting a clean separation.","The missing fragment is a small chip, approximately 5% of the plate's circumference.",The break was caused by a small impact or stress that led to a clean separation at the rim edge.,The missing fragment likely looked like a curved rim segment with a smooth outer edge and a slightly concave inner face.,high,"A plate with a small, clean break along its rim edge.",False,"{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim and a smooth surface. It appears thin and lightweight, designed for serving food or drinks."",
  
  ""fragment_location"": ""The piece broke off from the outer rim of the plate, near its edge."",
  
  ""fracture_surface"": ""The fracture is a thin, curved strip along the outer edge of the plate's rim, highlighting a clean separation."",
  
  ""missing_piece_size"": ""The missing fragment is a small chip, approximately 5% of the plate's circumference."",
  
  ""break_type"": ""The break was caused by a small impact or stress that led to a clean separation at the rim edge."",
  
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment with a smooth outer edge and a slightly concave inner face."",
  
  ""confidence"": ""high"",
  
  ""caption"": ""A plate with a small, clean break along its rim edge.""
}",3.7
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0.obj,Plate,4,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_18/piece_0_pair04.png""]","A circular plate with a slightly raised rim, featuring a smooth top surface and textured outer edge for grip.",Outer rim,"Thin curved strip, about 10% of the surface, curving along the rim.",Small shard ~5% of the object,A small chip from the rim due to impact,A curved rim segment,high,A plate with a small piece broken off the outer rim.,False,"{
  ""object_description"": ""A circular plate with a slightly raised rim, featuring a smooth top surface and textured outer edge for grip."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small piece broken off the outer rim.""
}",2.8
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair04.png""]",A circular plate with a slightly raised rim and a flat top surface.,Bottom-left corner of the base,"A thin curved strip, about 10% of the surface, curving along the rim.",Small shard ~5% of the object,A small chip from the rim due to impact,A curved rim segment,high,A plate with a broken rim piece curving along the edge.,False,"```json
{
  ""object_description"": ""A circular plate with a slightly raised rim and a flat top surface."",
  ""fragment_location"": ""Bottom-left corner of the base"",
  ""fracture_surface"": ""A thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Small shard ~5% of the object"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a broken rim piece curving along the edge.""
}
```",3.1
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair04.png""]","Circular plate with a slightly raised rim, smooth surface, and a subtle central depression or indentation.",Bottom-left corner of the base,"Thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,a curved rim segment,high,A circular plate with a small fragment missing from its bottom-left rim.,False,"{
  ""object_description"": ""Circular plate with a slightly raised rim, smooth surface, and a subtle central depression or indentation."",
  ""fragment_location"": ""Bottom-left corner of the base"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""a curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small fragment missing from its bottom-left rim.""
}",2.6
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0.obj,Plate,2,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair04.png""]","The intact plate is circular with a slightly raised, fluted edge and a smooth central area, resembling a traditional design.","The piece broke off the outer rim of the plate, just below the fluted edge.","The orange-highlighted fracture appears as a thin curved strip, about 10% of the plate's circumference, cutting along the rim.","The missing fragment is a small chip, roughly 10% of the plate's perimeter.","A clean horizontal break across the plate's outer rim, likely due to an impact.",The missing fragment likely looked like a curved rim segment.,medium,"A circular plate with a raised fluted rim, fractured at its outer edge.",False,"{
  ""object_description"": ""The intact plate is circular with a slightly raised, fluted edge and a smooth central area, resembling a traditional design."",
  ""fragment_location"": ""The piece broke off the outer rim of the plate, just below the fluted edge."",
  ""fracture_surface"": ""The orange-highlighted fracture appears as a thin curved strip, about 10% of the plate's circumference, cutting along the rim."",
  ""missing_piece_size"": ""The missing fragment is a small chip, roughly 10% of the plate's perimeter."",
  ""break_type"": ""A clean horizontal break across the plate's outer rim, likely due to an impact."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment."",
  ""confidence"": ""medium"",
  ""caption"": ""A circular plate with a raised fluted rim, fractured at its outer edge.""
}",3.7
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0.obj,Plate,3,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair04.png""]",Circular plate with a slightly raised rim and a flat center. The rim appears thicker than the rest of the plate.,Outer rim,"Thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small chip from its outer rim.,False,"{
  ""object_description"": ""Circular plate with a slightly raised rim and a flat center. The rim appears thicker than the rest of the plate."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small chip from its outer rim.""
}",3.0
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0.obj,Plate,4,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_5/piece_0_pair04.png""]","Circular plate with slightly raised edges, smooth surface, uniform thickness, and no visible decorations or texturing.",Outer rim,"Thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,medium,A plate with a small chip from the outer rim.,False,"{
  ""object_description"": ""Circular plate with slightly raised edges, smooth surface, uniform thickness, and no visible decorations or texturing."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""medium"",
  ""caption"": ""A plate with a small chip from the outer rim.""
}",6.0
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair04.png""]","The intact object is a circular plate with a slightly raised rim and a flat base. It appears to have a smooth, uniform surface.",The plate broke off from the outer rim.,"The fracture surface is a thin, curved strip cutting along the rim edge. It's about 10% of the rim length.",The missing fragment is a small shard ~5% of the plate.,"The plate likely broke due to a small impact at the outer rim, causing a clean horizontal split.",The missing fragment would be a curved rim segment.,high,A circular plate with a small fracture along its outer rim.,False,"{
  ""object_description"": ""The intact object is a circular plate with a slightly raised rim and a flat base. It appears to have a smooth, uniform surface."",
  ""fragment_location"": ""The plate broke off from the outer rim."",
  ""fracture_surface"": ""The fracture surface is a thin, curved strip cutting along the rim edge. It's about 10% of the rim length."",
  ""missing_piece_size"": ""The missing fragment is a small shard ~5% of the plate."",
  ""break_type"": ""The plate likely broke due to a small impact at the outer rim, causing a clean horizontal split."",
  ""fragment_guess"": ""The missing fragment would be a curved rim segment."",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small fracture along its outer rim.""
}",3.6
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair04.png""]",The intact plate is circular with a raised rim and a flat base. It appears to have a uniform thickness throughout.,"From the outer rim, slightly below the center.","Thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A plate with a small chip from its outer rim.,False,"{
  ""object_description"": ""The intact plate is circular with a raised rim and a flat base. It appears to have a uniform thickness throughout."",
  ""fragment_location"": ""From the outer rim, slightly below the center."",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small chip from its outer rim.""
}",3.1
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0.obj,Plate,2,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair04.png""]",Circular plate with a slightly raised edge and a central depression. The edge is smooth and rounded.,Outer rim,"Thin curved strip; about 10% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small chip from the outer rim.,False,"```json
{
  ""object_description"": ""Circular plate with a slightly raised edge and a central depression. The edge is smooth and rounded."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip; about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small chip from the outer rim.""
}
```",3.0
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0.obj,Plate,3,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair04.png""]","Circular plate with a flared outer edge and concentric rings, possibly decorative.",Outer rim,"Thin curved strip, about 10% of the surface, curving along the rim.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small chipped rim.,False,"{
  ""object_description"": ""Circular plate with a flared outer edge and concentric rings, possibly decorative."",
  ""fragment_location"": ""Outer rim"",
  ""fracture_surface"": ""Thin curved strip, about 10% of the surface, curving along the rim."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small chipped rim.""
}",2.8
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0.obj,Plate,4,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_23/piece_0_pair04.png""]",A circular plate with a slightly raised rim and a central boss. The outer edge appears smooth and evenly rounded.,Lower right quadrant of the rim.,"Thin curved strip, about 10% of the rim's circumference, curving along the edge.",Small shard ~5% of the object.,"A small chip from the rim due to impact, likely from a sharp object.",A curved rim segment.,medium,A plate with a small curved rim piece broken off.,False,"{
  ""object_description"": ""A circular plate with a slightly raised rim and a central boss. The outer edge appears smooth and evenly rounded."",
  ""fragment_location"": ""Lower right quadrant of the rim."",
  ""fracture_surface"": ""Thin curved strip, about 10% of the rim's circumference, curving along the edge."",
  ""missing_piece_size"": ""Small shard ~5% of the object."",
  ""break_type"": ""A small chip from the rim due to impact, likely from a sharp object."",
  ""fragment_guess"": ""A curved rim segment."",
  ""confidence"": ""medium"",
  ""caption"": ""A plate with a small curved rim piece broken off.""
}",3.3
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0.obj,Plate,0,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair04.png""]","The intact object appears to be a circular plate with a slightly raised rim and a flat base. It has a smooth, uniform surface with no visible texture or decorations.","The piece broke off from the outer rim, specifically the edge of the raised part.","The orange-highlighted fracture is a thin curved strip, about 10% of the rim's circumference. It curves along the rim, suggesting a clean separation without significant distortion.","The missing fragment is a small chip, less than 10% of the object's total area.","The break was likely caused by a sharp impact or stress point at the rim, resulting in a clean separation.","The missing fragment likely looked like a curved rim segment, roughly triangular in shape, matching the curvature of the outer edge.",high,A plate with a small chip from the outer rim.,False,"{
  ""object_description"": ""The intact object appears to be a circular plate with a slightly raised rim and a flat base. It has a smooth, uniform surface with no visible texture or decorations."",
  ""fragment_location"": ""The piece broke off from the outer rim, specifically the edge of the raised part."",
  ""fracture_surface"": ""The orange-highlighted fracture is a thin curved strip, about 10% of the rim's circumference. It curves along the rim, suggesting a clean separation without significant distortion."",
  ""missing_piece_size"": ""The missing fragment is a small chip, less than 10% of the object's total area."",
  ""break_type"": ""The break was likely caused by a sharp impact or stress point at the rim, resulting in a clean separation."",
  ""fragment_guess"": ""The missing fragment likely looked like a curved rim segment, roughly triangular in shape, matching the curvature of the outer edge."",
  ""confidence"": ""high"",
  ""caption"": ""A plate with a small chip from the outer rim.""
}",5.2
out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0.obj,Plate,1,"[""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_overview_pair.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair00.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair01.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair02.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair03.png"", ""out/everyday/Plate/1389e932a2c776d83c143af07c12991a/fractured_54/piece_0_pair04.png""]",The intact plate is circular with a slightly raised rim. The top has a central boss and fluted design around the edge.,"From the outer rim, just below the central boss.","Thin curved strip; about 10% of the rim's length, curving along the edge.",Tiny chip,A small chip from the rim due to impact,A curved rim segment,high,A circular plate with a small rim fragment broken off.,False,"```json
{
  ""object_description"": ""The intact plate is circular with a slightly raised rim. The top has a central boss and fluted design around the edge."",
  ""fragment_location"": ""From the outer rim, just below the central boss."",
  ""fracture_surface"": ""Thin curved strip; about 10% of the rim's length, curving along the edge."",
  ""missing_piece_size"": ""Tiny chip"",
  ""break_type"": ""A small chip from the rim due to impact"",
  ""fragment_guess"": ""A curved rim segment"",
  ""confidence"": ""high"",
  ""caption"": ""A circular plate with a small rim fragment broken off.""
}
```",3.4
